AC_No,AC_Name,PC_Name,Winner_Party,Winner_Votes,Runner_Votes,Runner_Party,Total_Votes,Year,Election_Type,Margin_Votes,Margin_Percent
226.0,SABANG,Ghatal,INC,126987.0,77820.0,AITC,214392.0,2016,Vidhan Sabha,49167.0,22.93322512034031
226.0,SABANG,Ghatal,AITC,94798.0,88628.0,BJP,218850.0,2019,Lok Sabha,6170.0,2.8192826136623257
226.0,SABANG,Ghatal,AITC,112098.0,102234.0,BJP,236201.0,2021,Vidhan Sabha,9864.0,4.17610425019369
226.0,Sabang,Ghatal,AITC,128024.0,95341.0,BJP,235726.0,2024,Lok Sabha,32683.0,13.864826111672027
227.0,Pingla,Ghatal,CPI,83494.0,66053.0,AITC,162033.0,2009,Lok Sabha,17441.0,10.76385674523091
227.0,PINGLA,Ghatal,DSP(P),84738.0,83504.0,AITC,179364.0,2011,Vidhan Sabha,1234.0,0.6879864409803528
227.0,Pingla,Ghatal,AITC,90842.0,65357.0,CPI,193523.0,2014,Lok Sabha,25485.0,13.1689773308599
227.0,PINGLA,Ghatal,AITC,104416.0,80198.0,DSP(P),207259.0,2016,Vidhan Sabha,24218.0,11.68489667517454
227.0,Pingla,Ghatal,AITC,99760.0,98062.0,BJP,216049.0,2019,Lok Sabha,1698.0,0.7859328207952826
227.0,PINGLA,Ghatal,AITC,112435.0,105779.0,BJP,228669.0,2021,Vidhan Sabha,6656.0,2.910757470404821
227.0,Pingla,Ghatal,AITC,118627.0,98714.0,BJP,228296.0,2024,Lok Sabha,19913.0,8.722448049900128
228.0,Kharagpur,Medinipur,CPI,71137.0,45590.0,AITC,130273.0,2009,Lok Sabha,25547.0,19.610356712442332
228.0,KHARAGPUR,Medinipur,CPM,70178.0,67674.0,AITC,150027.0,2011,Vidhan Sabha,2504.0,1.6690329074099994
228.0,Kharagpur,Medinipur,AITC,76590.0,59337.0,CPI,164637.0,2014,Lok Sabha,17253.0,10.479418356748484
228.0,KHARAGPUR,Medinipur,AITC,85630.0,66531.0,CPM,176797.0,2016,Vidhan Sabha,19099.0,10.802785115132044
228.0,Kharagpur,Medinipur,AITC,89677.0,80210.0,BJP,189189.0,2019,Lok Sabha,9467.0,5.003990718276433
228.0,KHARAGPUR,Medinipur,AITC,109727.0,73497.0,BJP,200044.0,2021,Vidhan Sabha,36230.0,18.111015576573152
228.0,Kharagpur,Medinipur,AITC,108911.0,76673.0,BJP,202535.0,2024,Lok Sabha,32238.0,15.917248870565581
229.0,Debra,Ghatal,CPI,76332.0,68030.0,AITC,152766.0,2009,Lok Sabha,8302.0,5.434455310736682
229.0,DEBRA,Ghatal,AITC,86215.0,77402.0,CPM,170479.0,2011,Vidhan Sabha,8813.0,5.169551674986362
229.0,Debra,Ghatal,AITC,84431.0,63701.0,CPI,181017.0,2014,Lok Sabha,20730.0,11.451963075291271
229.0,DEBRA,Ghatal,AITC,90773.0,78865.0,CPM,189271.0,2016,Vidhan Sabha,11908.0,6.291507943636374
229.0,Debra,Ghatal,BJP,84618.0,80599.0,AITC,194573.0,2019,Lok Sabha,4019.0,2.0655486629696824
229.0,DEBRA,Ghatal,AITC,95850.0,84624.0,BJP,204866.0,2021,Vidhan Sabha,11226.0,5.479679400193297
229.0,Debra,Ghatal,AITC,94559.0,88793.0,BJP,202110.0,2024,Lok Sabha,5766.0,2.8529018851120678
230.0,Daspur,Ghatal,AITC,88518.0,78290.0,CPI,175951.0,2009,Lok Sabha,10228.0,5.812982023404243
230.0,DASPUR,Ghatal,AITC,109048.0,84121.0,CPM,199135.0,2011,Vidhan Sabha,24927.0,12.517638787757049
230.0,Daspur,Ghatal,AITC,105596.0,68866.0,CPI,197955.0,2014,Lok Sabha,36730.0,18.55472203278523
230.0,DASPUR,Ghatal,AITC,113603.0,84864.0,CPM,215096.0,2016,Vidhan Sabha,28739.0,13.361010897459739
230.0,Daspur,Ghatal,AITC,99246.0,89306.0,BJP,212190.0,2019,Lok Sabha,9940.0,4.684480889768603
230.0,DASPUR,Ghatal,AITC,114753.0,87911.0,BJP,222464.0,2021,Vidhan Sabha,26842.0,12.065772439585732
230.0,Daspur,Ghatal,AITC,113690.0,97179.0,BJP,226714.0,2024,Lok Sabha,16511.0,7.282743897597854
231.0,Ghatal,Ghatal,CPI,88504.0,71988.0,AITC,172724.0,2009,Lok Sabha,16516.0,9.5620759130173
231.0,GHATAL,Ghatal,AITC,101355.0,85078.0,CPM,194001.0,2011,Vidhan Sabha,16277.0,8.390162937304448
231.0,Ghatal,Ghatal,AITC,108547.0,58543.0,CPI,198575.0,2014,Lok Sabha,50004.0,25.181417600402874
231.0,GHATAL,Ghatal,AITC,107682.0,88203.0,CPM,216371.0,2016,Vidhan Sabha,19479.0,9.002592768901563
231.0,Ghatal,Ghatal,AITC,103331.0,97465.0,BJP,216655.0,2019,Lok Sabha,5866.0,2.7075304054833724
231.0,GHATAL,Ghatal,BJP,105812.0,104846.0,AITC,225375.0,2021,Vidhan Sabha,966.0,0.4286189683860233
231.0,Ghatal,Ghatal,AITC,109289.0,104884.0,BJP,225869.0,2024,Lok Sabha,4405.0,1.9502454962832438
232.0,Chandrakona,Arambagh,CPM,96258.0,64219.0,INC,176553.0,2009,Lok Sabha,32039.0,18.146958703618743
232.0,CHANDRAKONA,Arambag,CPM,97280.0,95984.0,AITC,201017.0,2011,Vidhan Sabha,1296.0,0.6447215907112334
232.0,Chandrakona,Arambagh,AITC,109949.0,75498.0,CPM,212453.0,2014,Lok Sabha,34451.0,16.21582185236264
232.0,CHANDRAKONA,Arambag,AITC,117172.0,78791.0,CPM,225151.0,2016,Vidhan Sabha,38381.0,17.046781937455307
232.0,Chandrakona,Arambagh,AITC,106800.0,103169.0,BJP,234203.0,2019,Lok Sabha,3631.0,1.5503644274411514
232.0,CHANDRAKONA,Arambag,AITC,121846.0,110565.0,BJP,249315.0,2021,Vidhan Sabha,11281.0,4.524797946373062
232.0,Chandrakona,Arambag,AITC,119878.0,111843.0,BJP,248249.0,2024,Lok Sabha,8035.0,3.236669634117358
233.0,Garbeta,Jhargram,CPM,111546.0,23477.0,INC,145367.0,2009,Lok Sabha,88069.0,60.5839014356766
233.0,GARBETA,Jhargram,CPM,86047.0,70977.0,INC,164757.0,2011,Vidhan Sabha,15070.0,9.146804081161953
233.0,Garbeta,Jhargram,AITC,112926.0,35265.0,CPM,176043.0,2014,Lok Sabha,77661.0,44.114790136500744
233.0,GARBETA,Jhargram,AITC,110501.0,49344.0,CPM,187735.0,2016,Vidhan Sabha,61157.0,32.57623778197992
233.0,Garbeta,Jhargram,BJP,91328.0,84517.0,AITC,197067.0,2019,Lok Sabha,6811.0,3.456184952325859
233.0,GARBETA,Jhargram,AITC,94928.0,84356.0,BJP,207681.0,2021,Vidhan Sabha,10572.0,5.090499371632456
233.0,Garbeta,Jhargram,AITC,106763.0,83566.0,BJP,208882.0,2024,Lok Sabha,23197.0,11.105313047557953
234.0,Salboni,Jhargram,CPM,97035.0,45851.0,INC,159675.0,2009,Lok Sabha,51184.0,32.0551119461406
234.0,SALBONI,Jhargram,AITC,92082.0,87727.0,CPM,193685.0,2011,Vidhan Sabha,4355.0,2.248496269716292
234.0,Salboni,Jhargram,AITC,116290.0,56192.0,CPM,210139.0,2014,Lok Sabha,60098.0,28.599165314387143
234.0,SALBONI,Jhargram,AITC,120485.0,67583.0,CPM,223482.0,2016,Vidhan Sabha,52902.0,23.671705103766747
234.0,Salboni,Jhargram,AITC,112431.0,103706.0,BJP,237461.0,2019,Lok Sabha,8725.0,3.6742875672215645
234.0,SALBONI,Jhargram,AITC,126020.0,93376.0,BJP,249195.0,2021,Vidhan Sabha,32644.0,13.099781295772386
234.0,Salboni,Jhargram,AITC,132226.0,93965.0,BJP,249738.0,2024,Lok Sabha,38261.0,15.320455837717928
235.0,Keshpur,Ghatal,CPI,133608.0,20856.0,AITC,160868.0,2009,Lok Sabha,112752.0,70.08976303553224
235.0,KESHPUR,Ghatal,CPM,103901.0,70059.0,INC,180456.0,2011,Vidhan Sabha,33842.0,18.75360198607971
235.0,Keshpur,Ghatal,AITC,149401.0,32541.0,CPI,194262.0,2014,Lok Sabha,116860.0,60.15587196672535
235.0,KESHPUR,Ghatal,AITC,146579.0,45428.0,CPM,204641.0,2016,Vidhan Sabha,101151.0,49.42851139312259
235.0,Keshpur,Ghatal,AITC,144990.0,52916.0,BJP,213552.0,2019,Lok Sabha,92074.0,43.11549411852851
235.0,KESHPUR,Ghatal,AITC,116992.0,96272.0,BJP,230232.0,2021,Vidhan Sabha,20720.0,8.999617776851176
235.0,Keshpur,Ghatal,AITC,162130.0,58772.0,BJP,231935.0,2024,Lok Sabha,103358.0,44.56334748959838
236.0,Medinipur,Medinipur,AITC,75699.0,72783.0,CPI,163118.0,2009,Lok Sabha,2916.0,1.7876629188685493
236.0,MEDINIPUR,Medinipur,AITC,103060.0,74840.0,CPI,189348.0,2011,Vidhan Sabha,28220.0,14.903775059678475
236.0,Medinipur,Medinipur,AITC,97006.0,58405.0,CPI,204380.0,2014,Lok Sabha,38601.0,18.886877385262746
236.0,MEDINIPUR,Medinipur,AITC,106774.0,73787.0,CPI,213083.0,2016,Vidhan Sabha,32987.0,15.480822027097421
236.0,Medinipur,Medinipur,BJP,110372.0,93731.0,AITC,225457.0,2019,Lok Sabha,16641.0,7.381008351925201
236.0,MEDINIPUR,Medinipur,AITC,121175.0,96778.0,BJP,238898.0,2021,Vidhan Sabha,24397.0,10.212308181734464
236.0,Medinipur,Medinipur,AITC,109926.0,107756.0,BJP,234891.0,2024,Lok Sabha,2170.0,0.9238327564700224
237.0,Binpur,Jhargram,CPM,50838.0,23428.0,INC,114318.0,2009,Lok Sabha,27410.0,23.976976504137582
237.0,BINPUR,Jhargram,CPM,60728.0,53118.0,JKP(N),147518.0,2011,Vidhan Sabha,7610.0,5.158692498542551
237.0,Binpur,Jhargram,AITC,84185.0,37328.0,CPM,161869.0,2014,Lok Sabha,46857.0,28.94748222327932
237.0,BINPUR,Jhargram,AITC,95804.0,46481.0,CPM,173955.0,2016,Vidhan Sabha,49323.0,28.353884625334135
237.0,Binpur,Jhargram,AITC,76197.0,73138.0,BJP,179450.0,2019,Lok Sabha,3059.0,1.7046531067149622
237.0,BINPUR,Jhargram,AITC,100277.0,60783.0,BJP,188798.0,2021,Vidhan Sabha,39494.0,20.918653799298724
237.0,Binpur,Jhargram,AITC,94318.0,70376.0,BJP,187333.0,2024,Lok Sabha,23942.0,12.7804497872772
238.0,Bandwan,Jhargram,CPM,78932.0,49679.0,INC,157056.0,2009,Lok Sabha,29253.0,18.62584046454768
238.0,BANDWAN,Jhargram,CPM,87183.0,65163.0,INC,180192.0,2011,Vidhan Sabha,22020.0,12.220298348428344
238.0,Bandwan,Jhargram,AITC,92664.0,69003.0,CPM,203242.0,2014,Lok Sabha,23661.0,11.641786638588481
238.0,BANDWAN,Jhargram,AITC,104323.0,84016.0,CPM,218036.0,2016,Vidhan Sabha,20307.0,9.313599589058688
238.0,Bandwan,Jhargram,BJP,98039.0,95069.0,AITC,227965.0,2019,Lok Sabha,2970.0,1.3028315750224815
238.0,BANDWAN,Jhargram,AITC,113337.0,94506.0,BJP,241055.0,2021,Vidhan Sabha,18831.0,7.811910144987659
238.0,Bandwan,Jhargram,AITC,112174.0,84730.0,BJP,239327.0,2024,Lok Sabha,27444.0,11.467155816100984
239.0,Balarampur,Purulia,INC,48953.0,40125.0,AIFB,103765.0,2009,Lok Sabha,8828.0,8.50768563581169
239.0,BALARAMPUR,Purulia,AITC,65244.0,54716.0,CPM,142484.0,2011,Vidhan Sabha,10528.0,7.38889980629404
239.0,Balarampur,Purulia,AITC,70054.0,44883.0,INC,161220.0,2014,Lok Sabha,25171.0,15.612827192655999
239.0,BALARAMPUR,Purulia,AITC,82086.0,71882.0,INC,174594.0,2016,Vidhan Sabha,10204.0,5.8444161884142645
239.0,Balarampur,Purulia,BJP,100419.0,64950.0,AITC,187498.0,2019,Lok Sabha,35469.0,18.917001781352337
239.0,BALARAMPUR,Purulia,BJP,89521.0,89098.0,AITC,197965.0,2021,Vidhan Sabha,423.0,0.21367413431667212
239.0,Balarampur,Purulia,AITC,84768.0,83618.0,BJP,198624.0,2024,Lok Sabha,1150.0,0.578983405832125
240.0,Baghmundi,Purulia,INC,55688.0,54670.0,AIFB,125471.0,2009,Lok Sabha,1018.0,0.8113428601031314
240.0,BAGHMUNDI,Purulia,INC,77458.0,59814.0,AIFB,156549.0,2011,Vidhan Sabha,17644.0,11.270592594012099
240.0,Baghmundi,Purulia,INC,69659.0,53143.0,AITC,176134.0,2014,Lok Sabha,16516.0,9.376951639092963
240.0,BAGHMUNDI,Purulia,INC,88707.0,80120.0,AITC,188103.0,2016,Vidhan Sabha,8587.0,4.5650521256970915
240.0,Baghmundi,Purulia,BJP,100312.0,47604.0,AITC,197367.0,2019,Lok Sabha,52708.0,26.705578946835086
240.0,BAGHMUNDI,Purulia,AITC,75905.0,61936.0,AJSUP,206303.0,2021,Vidhan Sabha,13969.0,6.771108515145199
240.0,Baghmundi,Purulia,BJP,83393.0,72153.0,AITC,208505.0,2024,Lok Sabha,11240.0,5.390758015395314
241.0,Joypur,Purulia,INC,63058.0,56587.0,AIFB,134942.0,2009,Lok Sabha,6471.0,4.795393576499533
241.0,JOYPUR,Purulia,AIFB,62060.0,51449.0,IND,149606.0,2011,Vidhan Sabha,10611.0,7.092629974733633
241.0,Joypur,Purulia,AITC,60408.0,48155.0,INC,171790.0,2014,Lok Sabha,12253.0,7.132545549799174
241.0,JOYPUR,Purulia,AITC,85026.0,76263.0,AIFB,179352.0,2016,Vidhan Sabha,8763.0,4.885922654890941
241.0,Joypur,Purulia,BJP,88087.0,56343.0,AITC,194752.0,2019,Lok Sabha,31744.0,16.299704239237595
241.0,JOYPUR,Purulia,BJP,74380.0,62180.0,INC,202767.0,2021,Vidhan Sabha,12200.0,6.016758150981175
241.0,Joypur,Purulia,AITC,78783.0,72222.0,BJP,209249.0,2024,Lok Sabha,6561.0,3.1354988554306114
242.0,Purulia,Purulia,INC,66848.0,53281.0,AIFB,132845.0,2009,Lok Sabha,13567.0,10.212653844706237
242.0,PURULIA,Purulia,AITC,83396.0,56909.0,CPM,154589.0,2011,Vidhan Sabha,26487.0,17.133819353252818
242.0,Purulia,Purulia,AITC,65275.0,40725.0,INC,171034.0,2014,Lok Sabha,24550.0,14.35387116012021
242.0,PURULIA,Purulia,INC,81365.0,76454.0,AITC,182528.0,2016,Vidhan Sabha,4911.0,2.6905461079943898
242.0,Purulia,Purulia,BJP,102749.0,66252.0,AITC,196318.0,2019,Lok Sabha,36497.0,18.590755814545787
242.0,PURULIA,Purulia,BJP,89733.0,82715.0,AITC,206868.0,2021,Vidhan Sabha,7018.0,3.392501498540132
242.0,Purulia,Purulia,BJP,92666.0,70287.0,AITC,205858.0,2024,Lok Sabha,22379.0,10.871085894160053
243.0,Manbazar,Purulia,AIFB,69954.0,59738.0,INC,147523.0,2009,Lok Sabha,10216.0,6.925021860997946
243.0,MANBAZAR,Purulia,AITC,78520.0,73354.0,CPM,166995.0,2011,Vidhan Sabha,5166.0,3.0935057935866346
243.0,Manbazar,Purulia,AITC,88134.0,63232.0,AIFB,183667.0,2014,Lok Sabha,24902.0,13.55823310665498
243.0,MANBAZAR,Purulia,AITC,93642.0,83967.0,CPM,192186.0,2016,Vidhan Sabha,9675.0,5.034185632668352
243.0,Manbazar,Purulia,AITC,93897.0,83314.0,BJP,203256.0,2019,Lok Sabha,10583.0,5.206734364545204
243.0,MANBAZAR,Purulia,AITC,103298.0,87782.0,BJP,213729.0,2021,Vidhan Sabha,15516.0,7.259660598234212
243.0,Manbazar,Purulia,AITC,95653.0,80282.0,BJP,209066.0,2024,Lok Sabha,15371.0,7.35222369969292
244.0,Kashipur,Purulia,AIFB,62525.0,50037.0,INC,133361.0,2009,Lok Sabha,12488.0,9.364056958181177
244.0,KASHIPUR,Purulia,AITC,69492.0,65771.0,CPM,155376.0,2011,Vidhan Sabha,3721.0,2.394835753269488
244.0,Kashipur,Purulia,AITC,76054.0,48356.0,AIFB,171168.0,2014,Lok Sabha,27698.0,16.18176294634511
244.0,KASHIPUR,Purulia,AITC,87483.0,67905.0,CPM,179595.0,2016,Vidhan Sabha,19578.0,10.901194353963085
244.0,Kashipur,Purulia,BJP,91079.0,74925.0,AITC,187178.0,2019,Lok Sabha,16154.0,8.630287747491693
244.0,KASHIPUR,Purulia,BJP,92938.0,85551.0,AITC,194892.0,2021,Vidhan Sabha,7387.0,3.7903043737044104
244.0,Kashipur,Purulia,AITC,81834.0,79968.0,BJP,189292.0,2024,Lok Sabha,1866.0,0.9857785854658411
245.0,Para,Purulia,AIFB,61312.0,35313.0,INC,125588.0,2009,Lok Sabha,25999.0,20.701818645093482
245.0,PARA,Purulia,INC,62208.0,61622.0,CPM,146031.0,2011,Vidhan Sabha,586.0,0.40128465873684355
245.0,Para,Purulia,AIFB,54794.0,53912.0,AITC,166296.0,2014,Lok Sabha,882.0,0.5303795641506711
245.0,PARA,Purulia,AITC,84337.0,70459.0,CPM,177203.0,2016,Vidhan Sabha,13878.0,7.831695851650366
245.0,Para,Purulia,BJP,100056.0,58814.0,AITC,185873.0,2019,Lok Sabha,41242.0,22.188268333754767
245.0,PARA,Purulia,BJP,87347.0,83340.0,AITC,194021.0,2021,Vidhan Sabha,4007.0,2.065240360579525
245.0,Para,Purulia,BJP,84097.0,75847.0,AITC,190131.0,2024,Lok Sabha,8250.0,4.339113558546476
246.0,Raghunathpur,Bankura,CPM,63449.0,49267.0,INC,135836.0,2009,Lok Sabha,14182.0,10.440531228834772
246.0,RAGHUNATHPUR,Bankura,AITC,78096.0,65353.0,CPM,161543.0,2011,Vidhan Sabha,12743.0,7.888302185795733
246.0,Raghunathpur,Bankura,AITC,61551.0,57047.0,CPM,182543.0,2014,Lok Sabha,4504.0,2.4673638539960447
246.0,RAGHUNATHPUR,Bankura,AITC,83688.0,67546.0,CPM,192884.0,2016,Vidhan Sabha,16142.0,8.368760498537982
246.0,Raghunathpur,Bankura,BJP,109832.0,67199.0,AITC,203215.0,2019,Lok Sabha,42633.0,20.979258420884285
246.0,RAGHUNATHPUR,Bankura,BJP,95770.0,90332.0,AITC,214690.0,2021,Vidhan Sabha,5438.0,2.5329544925241048
246.0,Raghunathpur,Bankura,AITC,91780.0,91325.0,BJP,207055.0,2024,Lok Sabha,455.0,0.21974837603535294
247.0,Saltora,Bankura,CPM,63911.0,53566.0,INC,137096.0,2009,Lok Sabha,10345.0,7.545807317500146
247.0,SALTORA,Bankura,AITC,82597.0,69900.0,CPM,163238.0,2011,Vidhan Sabha,12697.0,7.778213406192186
247.0,Saltora,Bankura,AITC,69433.0,56177.0,CPM,171804.0,2014,Lok Sabha,13256.0,7.715769132267002
247.0,SALTORA,Bankura,AITC,84979.0,72456.0,CPM,183938.0,2016,Vidhan Sabha,12523.0,6.8082723526405635
247.0,Saltora,Bankura,BJP,89073.0,74017.0,AITC,192282.0,2019,Lok Sabha,15056.0,7.830166110192321
247.0,SALTORA,Bankura,BJP,91648.0,87503.0,AITC,202413.0,2021,Vidhan Sabha,4145.0,2.047793372955294
247.0,Saltora,Bankura,AITC,92657.0,81557.0,BJP,198025.0,2024,Lok Sabha,11100.0,5.605352859487438
248.0,Chhatna,Bankura,CPM,58970.0,49842.0,INC,129132.0,2009,Lok Sabha,9128.0,7.068735867174674
248.0,CHHATNA,Bankura,AITC,70340.0,62576.0,RSP,154316.0,2011,Vidhan Sabha,7764.0,5.0312346095025795
248.0,Chhatna,Bankura,AITC,59505.0,55354.0,CPM,166222.0,2014,Lok Sabha,4151.0,2.4972626968752634
248.0,CHHATNA,Bankura,RSP,73648.0,71231.0,AITC,179069.0,2016,Vidhan Sabha,2417.0,1.34975903143481
248.0,Chhatna,Bankura,BJP,95661.0,64479.0,AITC,186929.0,2019,Lok Sabha,31182.0,16.681199813833057
248.0,CHHATNA,Bankura,BJP,90233.0,83069.0,AITC,196836.0,2021,Vidhan Sabha,7164.0,3.6395781259525695
248.0,Chhatna,Bankura,AITC,89912.0,84255.0,BJP,192970.0,2024,Lok Sabha,5657.0,2.931543763279266
249.0,Ranibandh,Bankura,CPM,74753.0,43140.0,INC,150541.0,2009,Lok Sabha,31613.0,20.999594794773515
249.0,RANIBUNDH,Bankura,CPM,75388.0,68529.0,AITC,170373.0,2011,Vidhan Sabha,6859.0,4.025872644139623
249.0,Ranibandh,Bankura,AITC,73940.0,54769.0,CPM,183855.0,2014,Lok Sabha,19171.0,10.427238856707731
249.0,RANIBUNDH,Bankura,AITC,92181.0,68868.0,CPM,194129.0,2016,Vidhan Sabha,23313.0,12.009024926723983
249.0,Ranibandh,Bankura,BJP,93956.0,78142.0,AITC,203852.0,2019,Lok Sabha,15814.0,7.7575888389616
249.0,RANIBUNDH,Bankura,AITC,90928.0,86989.0,BJP,211170.0,2021,Vidhan Sabha,3939.0,1.8653217786617418
249.0,Ranibandh,Bankura,AITC,90299.0,84547.0,BJP,210611.0,2024,Lok Sabha,5752.0,2.731101414456035
250.0,Raipur,Bankura,CPM,68359.0,48723.0,INC,138418.0,2009,Lok Sabha,19636.0,14.186016269560318
250.0,RAIPUR,Bankura,CPM,69008.0,68826.0,AITC,155490.0,2011,Vidhan Sabha,182.0,0.11704932793105666
250.0,Raipur,Bankura,AITC,79001.0,49857.0,CPM,170672.0,2014,Lok Sabha,29144.0,17.076028874097684
250.0,RAIPUR,Bankura,AITC,89841.0,63119.0,CPM,177322.0,2016,Vidhan Sabha,26722.0,15.069760097449835
250.0,Raipur,Bankura,BJP,83774.0,80423.0,AITC,185822.0,2019,Lok Sabha,3351.0,1.803338678950824
250.0,RAIPUR,Bankura,AITC,101043.0,81645.0,BJP,194476.0,2021,Vidhan Sabha,19398.0,9.974495567576461
250.0,Raipur,Bankura,AITC,94729.0,77235.0,BJP,191819.0,2024,Lok Sabha,17494.0,9.120055886017548
251.0,Taldangra,Bankura,CPM,75784.0,46989.0,INC,141988.0,2009,Lok Sabha,28795.0,20.279882806997772
251.0,TALDANGRA,Bankura,CPM,74779.0,67614.0,INC,157132.0,2011,Vidhan Sabha,7165.0,4.5598604994526895
251.0,Taldangra,Bankura,AITC,66539.0,65030.0,CPM,174217.0,2014,Lok Sabha,1509.0,0.8661611668206892
251.0,TALDANGRA,Bankura,AITC,87236.0,73567.0,CPM,183441.0,2016,Vidhan Sabha,13669.0,7.451442153062837
251.0,Taldangra,Bankura,BJP,87826.0,70558.0,AITC,190672.0,2019,Lok Sabha,17268.0,9.056390031048082
251.0,TALDANGRA,Bankura,AITC,92026.0,79649.0,BJP,203186.0,2021,Vidhan Sabha,12377.0,6.091462994497652
251.0,Taldangra,Bankura,AITC,90790.0,82307.0,BJP,198217.0,2024,Lok Sabha,8483.0,4.279653107452943
252.0,Bankura,Bankura,INC,69498.0,62921.0,CPM,150076.0,2009,Lok Sabha,6577.0,4.382446227244863
252.0,BANKURA,Bankura,AITC,92835.0,63745.0,CPM,172154.0,2011,Vidhan Sabha,29090.0,16.897661396191783
252.0,Bankura,Bankura,AITC,72942.0,51172.0,BJP,185541.0,2014,Lok Sabha,21770.0,11.733255722454876
252.0,BANKURA,Bankura,INC,83486.0,82457.0,AITC,196657.0,2016,Vidhan Sabha,1029.0,0.5232460578570811
252.0,Bankura,Bankura,BJP,112080.0,65304.0,AITC,204713.0,2019,Lok Sabha,46776.0,22.84955034609429
252.0,BANKURA,Bankura,BJP,95466.0,93998.0,AITC,217986.0,2021,Vidhan Sabha,1468.0,0.6734377437083116
252.0,Bankura,Bankura,BJP,103610.0,87298.0,AITC,212983.0,2024,Lok Sabha,16312.0,7.658827230342327
253.0,Barjora,Bishnupur,CPM,70997.0,64338.0,AITC,153181.0,2009,Lok Sabha,6659.0,4.347144880892539
253.0,BARJORA,Bishnupur,AITC,84457.0,75966.0,CPM,177102.0,2011,Vidhan Sabha,8491.0,4.7944122596018115
253.0,Barjora,Bishnupur,AITC,75229.0,69019.0,CPM,186244.0,2014,Lok Sabha,6210.0,3.334335602757673
253.0,BARJORA,Bishnupur,CPM,86873.0,86257.0,AITC,200084.0,2016,Vidhan Sabha,616.0,0.3078706943083905
253.0,Barjora,Bishnupur,BJP,91736.0,80116.0,AITC,207783.0,2019,Lok Sabha,11620.0,5.5923728120202325
253.0,BARJORA,Bishnupur,AITC,93290.0,90021.0,BJP,219452.0,2021,Vidhan Sabha,3269.0,1.489619597907515
253.0,Barjora,Bishnupur,BJP,101567.0,87529.0,AITC,215267.0,2024,Lok Sabha,14038.0,6.521203900272685
254.0,Onda,Bishnupur,CPM,74253.0,53406.0,AITC,149644.0,2009,Lok Sabha,20847.0,13.931063056320333
254.0,ONDA,Bishnupur,AITC,75699.0,75103.0,AIFB,174015.0,2011,Vidhan Sabha,596.0,0.34249920983823234
254.0,Onda,Bishnupur,AITC,76737.0,57717.0,CPM,184477.0,2014,Lok Sabha,19020.0,10.310228375353025
254.0,ONDA,Bishnupur,AITC,80603.0,69755.0,AIFB,198018.0,2016,Vidhan Sabha,10848.0,5.4782898524376575
254.0,Onda,Bishnupur,BJP,106788.0,80415.0,AITC,210147.0,2019,Lok Sabha,26373.0,12.54978657796685
254.0,ONDA,Bishnupur,BJP,104940.0,93389.0,AITC,225759.0,2021,Vidhan Sabha,11551.0,5.11651805686595
254.0,Onda,Bishnupur,BJP,104894.0,98954.0,AITC,221302.0,2024,Lok Sabha,5940.0,2.6841149198832364
255.0,Bishnupur,Bishnupur,CPM,65503.0,56013.0,AITC,132856.0,2009,Lok Sabha,9490.0,7.143072198470525
255.0,BISHNUPUR,Bishnupur,AITC,77662.0,67805.0,CPM,154406.0,2011,Vidhan Sabha,9857.0,6.383819281634133
255.0,Bishnupur,Bishnupur,AITC,72477.0,49142.0,CPM,162445.0,2014,Lok Sabha,23335.0,14.364861953276495
255.0,BISHNUPUR,Bishnupur,INC,76641.0,75750.0,AITC,173305.0,2016,Vidhan Sabha,891.0,0.5141225007933989
255.0,Bishnupur,Bishnupur,BJP,89806.0,66988.0,AITC,180899.0,2019,Lok Sabha,22818.0,12.613668400599229
255.0,BISHNUPUR,Bishnupur,BJP,89689.0,78269.0,AITC,191469.0,2021,Vidhan Sabha,11420.0,5.964411993586429
255.0,Bishnupur,Bishnupur,BJP,94725.0,79683.0,AITC,191364.0,2024,Lok Sabha,15042.0,7.860412616793128
256.0,Katulpur,Bishnupur,CPM,87571.0,59096.0,AITC,158578.0,2009,Lok Sabha,28475.0,17.95646306549458
256.0,KATULPUR,Bishnupur,INC,83355.0,81922.0,CPM,175846.0,2011,Vidhan Sabha,1433.0,0.8149175983531045
256.0,Kotulpur,Bishnupur,AITC,98937.0,57857.0,CPM,191000.0,2014,Lok Sabha,41080.0,21.50785340314136
256.0,KATULPUR,Bishnupur,AITC,98901.0,77653.0,INC,201712.0,2016,Vidhan Sabha,21248.0,10.533830411676053
256.0,Kotulpur,Bishnupur,BJP,97907.0,88808.0,AITC,211585.0,2019,Lok Sabha,9099.0,4.3003993666847835
256.0,KATULPUR,Bishnupur,BJP,106022.0,94237.0,AITC,224123.0,2021,Vidhan Sabha,11785.0,5.258273358825288
256.0,Katulpur,Bishnupur,BJP,104935.0,98604.0,AITC,222743.0,2024,Lok Sabha,6331.0,2.8422890955046847
257.0,Indus,Bishnupur,CPM,85132.0,57323.0,AITC,154556.0,2009,Lok Sabha,27809.0,17.992831077408837
257.0,INDUS,Bishnupur,AITC,85589.0,81584.0,CPM,174492.0,2011,Vidhan Sabha,4005.0,2.295234165463173
257.0,Indas,Bishnupur,AITC,90764.0,64469.0,CPM,186271.0,2014,Lok Sabha,26295.0,14.116529143022799
